[2023-05-06 00:00:00] ID: 8473, Role: db-user, Search Type: keyword, Tag: 'carousingly althorn unjoyous korec', Result Count: 7, Duration: 1.43s
[2022-01-12 00:00:00] ID: 3454, Role: admin, Search Type: hybrid, Tag: 'racketry poetry', Result Count: 2, Duration: 0.84s
[2024-11-11 00:00:00] ID: 5584, Role: api-user, Search Type: hybrid, Tag: 'maleficence jointly', Result Count: 12, Duration: 1.84s
[2024-05-02 00:00:00] ID: 7369, Role: api-user, Search Type: keyword, Tag: 'playfolk ectobatic eighteenfold unreprieved', Result Count: 15, Duration: 2.06s
[2023-05-28 00:00:00] ID: 2890, Role: api-user, Search Type: keyword, Tag: 'tenotomize undripping vend', Result Count: 14, Duration: 2.36s
[2022-04-07 00:00:00] ID: 3451, Role: end-user, Search Type: hybrid, Tag: 'retransport synergistic nondrinking repose', Result Count: 29, Duration: 1.65s
[2023-04-02 00:00:00] ID: 3251, Role: api-user, Search Type: hybrid, Tag: 'intervallum profitableness inwound blackwort', Result Count: 28, Duration: 2.95s
[2023-06-02 00:00:00] ID: 6895, Role: db-user, Search Type: hybrid, Tag: 'musicless Hamiltonian aerose unknitting', Result Count: 22, Duration: 2.34s
[2023-05-03 00:00:00] ID: 5570, Role: end-user, Search Type: hybrid, Tag: 'unalimentary stereoisomerical', Result Count: 19, Duration: 3.83s
[2024-01-04 00:00:00] ID: 6867, Role: end-user, Search Type: keyword, Tag: 'organistrum Sauria northeaster', Result Count: 22, Duration: 2.33s
[2024-08-04 00:00:00] ID: 6039, Role: end-user, Search Type: hybrid, Tag: 'sumbul Nazarite', Result Count: 11, Duration: 1.87s
[2022-10-19 00:00:00] ID: 4137, Role: end-user, Search Type: hybrid, Tag: 'involver Himawan tediously', Result Count: 17, Duration: 4.38s
[2022-03-19 00:00:00] ID: 8983, Role: admin, Search Type: keyword, Tag: 'vernonin foundation Cofane silverbeater', Result Count: 14, Duration: 3.95s
[2022-11-26 00:00:00] ID: 4387, Role: api-user, Search Type: keyword, Tag: 'hodgepodge incompassionateness unfortunate', Result Count: 11, Duration: 2.79s
[2023-10-04 00:00:00] ID: 8591, Role: end-user, Search Type: keyword, Tag: 'perthite unlessened polyclad', Result Count: 11, Duration: 1.52s
[2023-10-10 00:00:00] ID: 7855, Role: admin, Search Type: keyword, Tag: 'befurbelowed Jack slung pyopericarditis', Result Count: 13, Duration: 1.88s
[2022-11-01 00:00:00] ID: 4229, Role: admin, Search Type: keyword, Tag: 'burbankian cover substylar', Result Count: 3, Duration: 1.56s
[2022-08-15 00:00:00] ID: 7514, Role: api-user, Search Type: keyword, Tag: 'preagonal pucelage stockinger Silipan', Result Count: 11, Duration: 2.6s
[2023-08-05 00:00:00] ID: 2283, Role: end-user, Search Type: hybrid, Tag: 'undetermined', Result Count: 15, Duration: 4.78s
[2022-01-25 00:00:00] ID: 3413, Role: end-user, Search Type: keyword, Tag: 'obtusifid astrophyllite', Result Count: 7, Duration: 2.88s
[2022-05-29 00:00:00] ID: 3167, Role: api-user, Search Type: keyword, Tag: 'limonium', Result Count: 28, Duration: 3.9s
[2024-10-24 00:00:00] ID: 1743, Role: db-user, Search Type: keyword, Tag: 'scampsman curacy ailuroid Cappadocian', Result Count: 21, Duration: 2.47s
[2023-06-08 00:00:00] ID: 8552, Role: end-user, Search Type: keyword, Tag: 'interconvertible taberdar ampulliform touse', Result Count: 9, Duration: 2.29s
[2023-02-09 00:00:00] ID: 2969, Role: db-user, Search Type: hybrid, Tag: 'prefeudalism phosphuria', Result Count: 18, Duration: 1.43s
[2024-11-10 00:00:00] ID: 9538, Role: db-user, Search Type: hybrid, Tag: 'stableward lacepiece piner', Result Count: 15, Duration: 4.26s
[2023-10-02 00:00:00] ID: 5190, Role: api-user, Search Type: keyword, Tag: 'Heteromya petersham paraxylene', Result Count: 15, Duration: 3.27s
[2022-03-10 00:00:00] ID: 6608, Role: end-user, Search Type: hybrid, Tag: 'burnoosed Syconidae nanoid', Result Count: 20, Duration: 3.4s
[2024-01-26 00:00:00] ID: 1649, Role: end-user, Search Type: keyword, Tag: 'sarkinite entablement refractility proleukocyte', Result Count: 25, Duration: 3.26s
[2022-08-03 00:00:00] ID: 4728, Role: api-user, Search Type: keyword, Tag: 'criey isosterism projective chytrid', Result Count: 25, Duration: 3.53s
[2022-12-15 00:00:00] ID: 1118, Role: end-user, Search Type: keyword, Tag: 'chlorobenzene', Result Count: 16, Duration: 2.82s
[2024-10-24 00:00:00] ID: 4764, Role: api-user, Search Type: keyword, Tag: 'howso demivirgin', Result Count: 19, Duration: 2.57s
[2023-04-23 00:00:00] ID: 9703, Role: api-user, Search Type: keyword, Tag: 'rammelsbergite allomerous Chozar iwaiwa', Result Count: 10, Duration: 1.42s
[2022-01-13 00:00:00] ID: 7832, Role: end-user, Search Type: hybrid, Tag: 'Caraipa prosaicism', Result Count: 3, Duration: 3.03s
[2023-10-15 00:00:00] ID: 8843, Role: admin, Search Type: hybrid, Tag: 'locustelle misconsequence deuce pansexual', Result Count: 5, Duration: 1.94s
[2022-05-18 00:00:00] ID: 2161, Role: api-user, Search Type: keyword, Tag: 'bakie', Result Count: 5, Duration: 0.7s
[2024-11-02 00:00:00] ID: 5813, Role: db-user, Search Type: hybrid, Tag: 'epanaleptic semigod bacterioid', Result Count: 13, Duration: 4.27s
[2022-06-16 00:00:00] ID: 1567, Role: db-user, Search Type: keyword, Tag: 'encrinal cheap', Result Count: 23, Duration: 3.47s
[2022-10-16 00:00:00] ID: 7942, Role: end-user, Search Type: hybrid, Tag: 'cavil plowshoe glochis', Result Count: 26, Duration: 2.58s
[2024-01-12 00:00:00] ID: 2808, Role: end-user, Search Type: hybrid, Tag: 'genethlic Paradoxurus temporariness saintliness', Result Count: 10, Duration: 2.12s
[2024-02-18 00:00:00] ID: 3874, Role: api-user, Search Type: hybrid, Tag: 'cystonephrosis gigantism unprenticed', Result Count: 7, Duration: 3.03s
[2023-07-16 00:00:00] ID: 2509, Role: admin, Search Type: hybrid, Tag: 'transferrotype incomplex platysomid heptacolic', Result Count: 18, Duration: 0.71s
[2024-04-12 00:00:00] ID: 2906, Role: end-user, Search Type: keyword, Tag: 'fuliginous laevogyrous', Result Count: 12, Duration: 0.71s
[2023-12-29 00:00:00] ID: 2060, Role: db-user, Search Type: hybrid, Tag: 'boner', Result Count: 14, Duration: 4.16s
[2024-09-08 00:00:00] ID: 7584, Role: end-user, Search Type: hybrid, Tag: 'whimmy onery tallegalane', Result Count: 14, Duration: 1.77s
[2023-03-26 00:00:00] ID: 9676, Role: admin, Search Type: hybrid, Tag: 'anhalonine', Result Count: 6, Duration: 2.12s
[2022-12-19 00:00:00] ID: 1704, Role: api-user, Search Type: hybrid, Tag: 'wardency', Result Count: 1, Duration: 1.18s
[2024-06-18 00:00:00] ID: 8535, Role: api-user, Search Type: hybrid, Tag: 'acrobat', Result Count: 4, Duration: 2.04s
[2024-01-16 00:00:00] ID: 8945, Role: end-user, Search Type: keyword, Tag: 'palaeophysiology Persicize molluscoidean', Result Count: 2, Duration: 1.14s
[2023-05-06 00:00:00] ID: 6125, Role: db-user, Search Type: keyword, Tag: 'geodic hastate Basidiomycetes sulpholeic', Result Count: 26, Duration: 2.75s
[2022-07-26 00:00:00] ID: 7639, Role: admin, Search Type: keyword, Tag: 'piercel', Result Count: 17, Duration: 1.03s
[2023-11-03 00:00:00] ID: 5401, Role: admin, Search Type: hybrid, Tag: 'episiostenosis Pagurus ectrogenic', Result Count: 9, Duration: 3.34s
[2024-05-02 00:00:00] ID: 1023, Role: end-user, Search Type: keyword, Tag: 'jambosa stonewall', Result Count: 27, Duration: 2.79s
[2023-02-20 00:00:00] ID: 3745, Role: db-user, Search Type: keyword, Tag: 'pap foreboder', Result Count: 24, Duration: 1.49s
[2023-12-23 00:00:00] ID: 8373, Role: admin, Search Type: keyword, Tag: 'citizenry forcing', Result Count: 2, Duration: 0.91s
[2024-01-02 00:00:00] ID: 6208, Role: api-user, Search Type: keyword, Tag: 'hailse unroyalized Assumptionist', Result Count: 5, Duration: 1.0s
[2023-03-03 00:00:00] ID: 1187, Role: admin, Search Type: hybrid, Tag: 'reimport', Result Count: 21, Duration: 2.12s
[2024-08-15 00:00:00] ID: 4827, Role: admin, Search Type: hybrid, Tag: 'immorally', Result Count: 11, Duration: 0.59s
[2022-04-26 00:00:00] ID: 6825, Role: db-user, Search Type: hybrid, Tag: 'walkout piningly', Result Count: 25, Duration: 2.28s
[2022-05-15 00:00:00] ID: 7923, Role: api-user, Search Type: hybrid, Tag: 'leaven', Result Count: 21, Duration: 3.93s
[2023-07-28 00:00:00] ID: 4114, Role: admin, Search Type: keyword, Tag: 'putois', Result Count: 5, Duration: 3.11s
[2023-03-19 00:00:00] ID: 9845, Role: admin, Search Type: hybrid, Tag: 'undisgraced narration nonprehensile uncustomarily', Result Count: 16, Duration: 0.55s
[2023-05-29 00:00:00] ID: 8683, Role: end-user, Search Type: keyword, Tag: 'shovelweed Nahua', Result Count: 12, Duration: 4.88s
[2024-03-31 00:00:00] ID: 4600, Role: db-user, Search Type: keyword, Tag: 'traship untautological lansdowne narcotic', Result Count: 2, Duration: 4.42s
[2022-11-22 00:00:00] ID: 9872, Role: db-user, Search Type: hybrid, Tag: 'griddlecake Daniglacial', Result Count: 25, Duration: 3.88s
[2024-08-09 00:00:00] ID: 5135, Role: admin, Search Type: hybrid, Tag: 'Majagga thank', Result Count: 4, Duration: 3.07s
[2024-10-16 00:00:00] ID: 6215, Role: end-user, Search Type: keyword, Tag: 'membranule', Result Count: 13, Duration: 4.41s
[2022-11-12 00:00:00] ID: 1783, Role: admin, Search Type: keyword, Tag: 'palosapis expilate infusile repossessor', Result Count: 26, Duration: 4.47s
[2023-04-24 00:00:00] ID: 4109, Role: end-user, Search Type: keyword, Tag: 'untactfulness foldage nonsubstantive unnapkined', Result Count: 1, Duration: 4.28s
[2024-03-31 00:00:00] ID: 5074, Role: admin, Search Type: keyword, Tag: 'embryotega skullbanker zygantrum dundasite', Result Count: 6, Duration: 3.17s
[2024-06-13 00:00:00] ID: 9665, Role: end-user, Search Type: keyword, Tag: 'coemption rightless', Result Count: 6, Duration: 4.02s
[2024-07-11 00:00:00] ID: 7166, Role: api-user, Search Type: hybrid, Tag: 'archy smelliness intrusively', Result Count: 1, Duration: 4.02s
[2023-03-14 00:00:00] ID: 6639, Role: api-user, Search Type: keyword, Tag: 'totemite unanalytic uncollectible', Result Count: 19, Duration: 0.76s
[2023-01-08 00:00:00] ID: 2760, Role: admin, Search Type: keyword, Tag: 'patheticly Dorobo bausond ulcery', Result Count: 15, Duration: 1.4s
[2024-02-09 00:00:00] ID: 6609, Role: admin, Search Type: hybrid, Tag: 'radiophosphorus tendotomy impotently', Result Count: 11, Duration: 4.67s
[2022-09-14 00:00:00] ID: 8583, Role: api-user, Search Type: hybrid, Tag: 'goosy atmolysis abstention intensation', Result Count: 27, Duration: 4.28s
[2024-09-01 00:00:00] ID: 7917, Role: admin, Search Type: hybrid, Tag: 'antiscorbutic decane', Result Count: 2, Duration: 2.11s
[2022-03-13 00:00:00] ID: 6396, Role: end-user, Search Type: hybrid, Tag: 'teaey sibilancy bupleurol', Result Count: 6, Duration: 2.54s
[2022-04-11 00:00:00] ID: 2799, Role: db-user, Search Type: hybrid, Tag: 'otiant blank', Result Count: 9, Duration: 4.03s
[2022-07-31 00:00:00] ID: 5353, Role: admin, Search Type: hybrid, Tag: 'Babite tambac apopetalous', Result Count: 3, Duration: 1.98s
[2023-05-05 00:00:00] ID: 2584, Role: api-user, Search Type: keyword, Tag: 'beverse unencompassed dado unnomadic', Result Count: 12, Duration: 3.83s
[2022-05-05 00:00:00] ID: 6278, Role: end-user, Search Type: hybrid, Tag: 'helpfully farfetchedness Pneumobranchiata', Result Count: 3, Duration: 4.86s
[2023-11-10 00:00:00] ID: 5556, Role: db-user, Search Type: keyword, Tag: 'shrilling Yankeeist', Result Count: 16, Duration: 4.84s
[2023-10-26 00:00:00] ID: 4021, Role: api-user, Search Type: hybrid, Tag: 'sextipartite petitionary Obbenite', Result Count: 28, Duration: 4.01s
[2024-03-13 00:00:00] ID: 3937, Role: api-user, Search Type: keyword, Tag: 'osphresis prefabricator Blechnum', Result Count: 6, Duration: 4.65s
[2022-08-25 00:00:00] ID: 3480, Role: api-user, Search Type: hybrid, Tag: 'cutterman', Result Count: 8, Duration: 0.85s
[2024-12-04 00:00:00] ID: 2095, Role: api-user, Search Type: hybrid, Tag: 'unsurmising cheering nonmathematical tolerable', Result Count: 17, Duration: 2.96s
[2024-10-11 00:00:00] ID: 4776, Role: end-user, Search Type: hybrid, Tag: 'Columbae prissiness', Result Count: 28, Duration: 3.65s
[2022-04-19 00:00:00] ID: 6354, Role: api-user, Search Type: keyword, Tag: 'retrovision wime', Result Count: 22, Duration: 1.19s
[2023-05-20 00:00:00] ID: 5412, Role: admin, Search Type: hybrid, Tag: 'waterbosh carwitchet soritical', Result Count: 26, Duration: 1.18s
[2024-01-21 00:00:00] ID: 5822, Role: end-user, Search Type: keyword, Tag: 'chylocauly outrede', Result Count: 22, Duration: 1.62s
[2024-02-06 00:00:00] ID: 4758, Role: admin, Search Type: keyword, Tag: 'shopwalker warehouse heteroeciously', Result Count: 8, Duration: 2.85s
[2023-01-27 00:00:00] ID: 4530, Role: admin, Search Type: hybrid, Tag: 'sheepshead', Result Count: 18, Duration: 4.76s
[2023-04-04 00:00:00] ID: 8025, Role: db-user, Search Type: keyword, Tag: 'stoichiometry Chamite dreamlessness', Result Count: 19, Duration: 2.79s
[2022-04-04 00:00:00] ID: 4319, Role: api-user, Search Type: keyword, Tag: 'squaredly apodixis alliable apotracheal', Result Count: 17, Duration: 2.14s
[2022-12-05 00:00:00] ID: 1886, Role: api-user, Search Type: hybrid, Tag: 'backflash hydrohalide fleshmonger', Result Count: 17, Duration: 0.56s
[2024-10-25 00:00:00] ID: 5431, Role: admin, Search Type: keyword, Tag: 'redismiss sternson prosodiacally', Result Count: 15, Duration: 0.91s
[2023-12-12 00:00:00] ID: 2243, Role: end-user, Search Type: hybrid, Tag: 'Trilisa serially Epihippus lithotypic', Result Count: 7, Duration: 0.94s
[2022-03-28 00:00:00] ID: 6649, Role: db-user, Search Type: hybrid, Tag: 'utu leoparde orchestic', Result Count: 24, Duration: 3.06s
[2022-06-04 00:00:00] ID: 7231, Role: end-user, Search Type: hybrid, Tag: 'cosmopolitic sowable virtuality', Result Count: 23, Duration: 4.33s
[2024-01-01 00:00:00] ID: 3460, Role: end-user, Search Type: keyword, Tag: 'twasome provisional', Result Count: 9, Duration: 3.63s
[2024-04-07 00:00:00] ID: 2223, Role: db-user, Search Type: hybrid, Tag: 'undermount bowsprit bossed', Result Count: 16, Duration: 1.62s
[2022-04-27 00:00:00] ID: 6311, Role: api-user, Search Type: hybrid, Tag: 'Ave jaman limitive thionylamine', Result Count: 3, Duration: 4.72s
[2024-09-14 00:00:00] ID: 7994, Role: api-user, Search Type: hybrid, Tag: 'acinaceous repugnable', Result Count: 28, Duration: 4.47s
[2023-12-06 00:00:00] ID: 6522, Role: db-user, Search Type: hybrid, Tag: 'loaded computability seraphicalness appendectomy', Result Count: 18, Duration: 1.44s
[2022-10-26 00:00:00] ID: 8785, Role: end-user, Search Type: keyword, Tag: 'adversity', Result Count: 1, Duration: 3.5s
[2022-01-07 00:00:00] ID: 8191, Role: end-user, Search Type: keyword, Tag: 'cuddle moortetter', Result Count: 11, Duration: 4.34s
[2022-07-27 00:00:00] ID: 7024, Role: admin, Search Type: keyword, Tag: 'apocenter', Result Count: 21, Duration: 4.89s
[2022-04-26 00:00:00] ID: 2384, Role: end-user, Search Type: hybrid, Tag: 'unsin diplocardiac resentience', Result Count: 20, Duration: 1.49s
[2023-08-04 00:00:00] ID: 4926, Role: end-user, Search Type: keyword, Tag: 'nonbuying Sulidae overmultiplication hyperpnoea', Result Count: 8, Duration: 1.02s
[2022-06-11 00:00:00] ID: 1761, Role: admin, Search Type: keyword, Tag: 'lovesomely freakful', Result Count: 6, Duration: 4.77s
[2022-02-09 00:00:00] ID: 5134, Role: end-user, Search Type: keyword, Tag: 'antierosion jeofail ascomycete shoppish', Result Count: 8, Duration: 3.4s
[2023-01-29 00:00:00] ID: 2696, Role: db-user, Search Type: keyword, Tag: 'pasture copatentee Polymyaria parisyllabic', Result Count: 22, Duration: 0.89s
[2023-01-24 00:00:00] ID: 8003, Role: api-user, Search Type: hybrid, Tag: 'alismad', Result Count: 23, Duration: 4.38s
[2024-11-05 00:00:00] ID: 4965, Role: end-user, Search Type: keyword, Tag: 'uncolorably Cecidomyiidae prefactor', Result Count: 6, Duration: 4.15s
[2024-03-25 00:00:00] ID: 6274, Role: db-user, Search Type: keyword, Tag: 'geonyctinastic horoscope Poseidonian pretransportation', Result Count: 16, Duration: 3.8s
[2024-04-18 00:00:00] ID: 8446, Role: end-user, Search Type: keyword, Tag: 'Roberto', Result Count: 10, Duration: 4.97s
[2024-09-18 00:00:00] ID: 5200, Role: admin, Search Type: hybrid, Tag: 'lotto superaccrue Lwo Haematocrya', Result Count: 20, Duration: 4.81s
[2023-12-07 00:00:00] ID: 2755, Role: end-user, Search Type: keyword, Tag: 'streaminess biomicroscopy', Result Count: 7, Duration: 1.22s
[2023-07-17 00:00:00] ID: 1631, Role: end-user, Search Type: keyword, Tag: 'pseudophilosophical gimcracky', Result Count: 18, Duration: 2.13s
[2022-03-20 00:00:00] ID: 5692, Role: admin, Search Type: keyword, Tag: 'dazedly yamph Melcarth', Result Count: 18, Duration: 2.16s
[2024-06-12 00:00:00] ID: 1844, Role: end-user, Search Type: hybrid, Tag: 'evocatively', Result Count: 24, Duration: 3.02s
[2023-12-13 00:00:00] ID: 9134, Role: db-user, Search Type: hybrid, Tag: 'Emesidae racemose', Result Count: 22, Duration: 4.18s
[2024-01-18 00:00:00] ID: 7687, Role: api-user, Search Type: keyword, Tag: 'Psittaci gullet nonsetting', Result Count: 7, Duration: 4.89s
[2023-10-26 00:00:00] ID: 8161, Role: api-user, Search Type: hybrid, Tag: 'Buteo multure', Result Count: 8, Duration: 1.56s
[2023-02-09 00:00:00] ID: 8565, Role: api-user, Search Type: keyword, Tag: 'kenotoxin trimethoxy greenuk', Result Count: 11, Duration: 4.58s
[2023-09-03 00:00:00] ID: 8510, Role: end-user, Search Type: keyword, Tag: 'lateropulsion', Result Count: 23, Duration: 1.14s
[2024-10-13 00:00:00] ID: 8726, Role: db-user, Search Type: hybrid, Tag: 'curvinerved drencher recompact osteologic', Result Count: 11, Duration: 3.18s
[2024-04-12 00:00:00] ID: 8499, Role: end-user, Search Type: hybrid, Tag: 'Venturia Atacamenian nemoceran escrol', Result Count: 5, Duration: 1.54s
[2024-08-23 00:00:00] ID: 8227, Role: admin, Search Type: hybrid, Tag: 'mudde polyvalent fixage gyrencephalic', Result Count: 10, Duration: 4.47s
[2023-09-14 00:00:00] ID: 1275, Role: db-user, Search Type: keyword, Tag: 'Ken charlatanish hurdlewise foothook', Result Count: 27, Duration: 2.0s
[2022-12-06 00:00:00] ID: 8306, Role: api-user, Search Type: hybrid, Tag: 'Fontainea letterweight tri bleaberry', Result Count: 19, Duration: 0.86s
[2024-10-24 00:00:00] ID: 5615, Role: db-user, Search Type: hybrid, Tag: 'sinopia recommand mittimus recap', Result Count: 20, Duration: 2.8s
[2023-10-24 00:00:00] ID: 6559, Role: end-user, Search Type: keyword, Tag: 'crosser wolframic', Result Count: 4, Duration: 4.28s
[2022-11-21 00:00:00] ID: 9870, Role: db-user, Search Type: hybrid, Tag: 'hyperscrupulosity nonspectacular traipse', Result Count: 20, Duration: 3.84s
[2022-02-25 00:00:00] ID: 4966, Role: db-user, Search Type: keyword, Tag: 'deplorableness', Result Count: 26, Duration: 4.98s
[2022-01-26 00:00:00] ID: 5738, Role: db-user, Search Type: keyword, Tag: 'parareka', Result Count: 8, Duration: 3.96s
[2023-11-07 00:00:00] ID: 3928, Role: end-user, Search Type: keyword, Tag: 'uncontagious reindulgence', Result Count: 15, Duration: 4.67s
[2023-09-12 00:00:00] ID: 2111, Role: end-user, Search Type: hybrid, Tag: 'hyocholalic allotriodontia', Result Count: 18, Duration: 1.15s
[2024-11-25 00:00:00] ID: 6788, Role: end-user, Search Type: keyword, Tag: 'unmanageably unappreciativeness alternance', Result Count: 29, Duration: 1.01s
[2022-11-26 00:00:00] ID: 4464, Role: admin, Search Type: keyword, Tag: 'chloric heterogynous', Result Count: 14, Duration: 1.66s
[2023-01-26 00:00:00] ID: 3475, Role: end-user, Search Type: hybrid, Tag: 'toleration studder candescence katalysis', Result Count: 19, Duration: 0.65s
[2023-06-19 00:00:00] ID: 6416, Role: db-user, Search Type: hybrid, Tag: 'childlike', Result Count: 5, Duration: 3.04s
[2025-01-01 00:00:00] ID: 5805, Role: end-user, Search Type: hybrid, Tag: 'substituent cuscutaceous', Result Count: 23, Duration: 4.38s
[2024-06-02 00:00:00] ID: 9362, Role: end-user, Search Type: keyword, Tag: 'coastways', Result Count: 2, Duration: 4.96s
[2022-03-25 00:00:00] ID: 8558, Role: end-user, Search Type: hybrid, Tag: 'Novatianist bagroom', Result Count: 8, Duration: 3.79s
[2024-04-27 00:00:00] ID: 7790, Role: api-user, Search Type: hybrid, Tag: 'muckerish irreligion', Result Count: 19, Duration: 0.9s
[2022-03-16 00:00:00] ID: 8563, Role: end-user, Search Type: keyword, Tag: 'cocurator', Result Count: 18, Duration: 3.82s
[2022-11-24 00:00:00] ID: 3161, Role: api-user, Search Type: hybrid, Tag: 'half synerize', Result Count: 26, Duration: 0.69s
[2024-06-19 00:00:00] ID: 4837, Role: end-user, Search Type: hybrid, Tag: 'congeneracy thermonastic brandywine desolateness', Result Count: 11, Duration: 3.17s
[2023-09-17 00:00:00] ID: 4925, Role: end-user, Search Type: keyword, Tag: 'crouchingly', Result Count: 24, Duration: 4.46s
[2024-02-01 00:00:00] ID: 7779, Role: api-user, Search Type: keyword, Tag: 'unlegal nivellator ctenidium asyllabic', Result Count: 29, Duration: 4.27s
[2022-02-24 00:00:00] ID: 7953, Role: api-user, Search Type: keyword, Tag: 'unwellness problematically megadynamics cockshot', Result Count: 15, Duration: 2.39s
[2022-01-05 00:00:00] ID: 9809, Role: admin, Search Type: keyword, Tag: 'Hurf plowstaff plagium Argas', Result Count: 16, Duration: 3.01s
[2022-01-03 00:00:00] ID: 6204, Role: admin, Search Type: keyword, Tag: 'beevish biogeographical', Result Count: 7, Duration: 3.95s
[2024-07-15 00:00:00] ID: 5969, Role: api-user, Search Type: hybrid, Tag: 'parapod shoalness', Result Count: 15, Duration: 1.28s
[2022-06-16 00:00:00] ID: 6307, Role: end-user, Search Type: hybrid, Tag: 'unmutualized anemometric', Result Count: 22, Duration: 4.23s
[2022-01-14 00:00:00] ID: 8325, Role: admin, Search Type: keyword, Tag: 'carrier mac', Result Count: 11, Duration: 2.3s
[2023-04-03 00:00:00] ID: 1717, Role: api-user, Search Type: hybrid, Tag: 'Waf overexplain clint besiegement', Result Count: 6, Duration: 0.94s
[2022-06-06 00:00:00] ID: 1088, Role: admin, Search Type: keyword, Tag: 'archbuilder streamful', Result Count: 28, Duration: 4.66s
[2024-08-10 00:00:00] ID: 2314, Role: admin, Search Type: keyword, Tag: 'impracticableness hah', Result Count: 14, Duration: 1.82s
[2024-10-10 00:00:00] ID: 2486, Role: db-user, Search Type: hybrid, Tag: 'hemotherapy grassing', Result Count: 16, Duration: 4.47s
[2023-08-13 00:00:00] ID: 3287, Role: api-user, Search Type: keyword, Tag: 'preinflectional hypoplasy bailieship', Result Count: 7, Duration: 0.92s
[2023-07-04 00:00:00] ID: 5085, Role: api-user, Search Type: keyword, Tag: 'longear', Result Count: 4, Duration: 0.92s
[2022-09-09 00:00:00] ID: 7854, Role: admin, Search Type: hybrid, Tag: 'pseudosquamate indican imperceptive dozily', Result Count: 18, Duration: 0.98s
[2023-08-04 00:00:00] ID: 5596, Role: end-user, Search Type: keyword, Tag: 'equerry', Result Count: 29, Duration: 3.71s
[2022-01-04 00:00:00] ID: 3768, Role: db-user, Search Type: keyword, Tag: 'diesis semisocinian enstate Macaglia', Result Count: 11, Duration: 2.81s
[2024-08-20 00:00:00] ID: 5288, Role: end-user, Search Type: hybrid, Tag: 'Grizel aha', Result Count: 5, Duration: 4.44s
[2022-11-19 00:00:00] ID: 8954, Role: api-user, Search Type: hybrid, Tag: 'Addu oration', Result Count: 22, Duration: 0.82s
[2023-01-30 00:00:00] ID: 6358, Role: end-user, Search Type: hybrid, Tag: 'archigonic hierolatry', Result Count: 28, Duration: 2.96s
[2024-06-03 00:00:00] ID: 5853, Role: db-user, Search Type: keyword, Tag: 'cutisector bestraught pronumber manusina', Result Count: 10, Duration: 2.28s
[2024-05-03 00:00:00] ID: 3523, Role: db-user, Search Type: keyword, Tag: 'tumbledung gynobaseous brazera stimulatress', Result Count: 6, Duration: 2.3s
[2022-08-28 00:00:00] ID: 2048, Role: end-user, Search Type: keyword, Tag: 'interpreter', Result Count: 3, Duration: 2.47s
[2024-08-09 00:00:00] ID: 1672, Role: api-user, Search Type: keyword, Tag: 'Rosaline reelable paroxysmic', Result Count: 29, Duration: 2.14s
[2022-09-14 00:00:00] ID: 1512, Role: api-user, Search Type: keyword, Tag: 'Ejam scullery quat', Result Count: 3, Duration: 4.86s
[2022-04-06 00:00:00] ID: 2974, Role: api-user, Search Type: hybrid, Tag: 'reminisce discoplasm perdurance wincher', Result Count: 11, Duration: 4.33s
[2023-02-01 00:00:00] ID: 3861, Role: admin, Search Type: hybrid, Tag: 'trenched', Result Count: 8, Duration: 4.73s
[2024-06-21 00:00:00] ID: 1147, Role: api-user, Search Type: keyword, Tag: 'tropicalize alalonga', Result Count: 24, Duration: 4.43s
[2022-07-31 00:00:00] ID: 4309, Role: api-user, Search Type: hybrid, Tag: 'hellgrammite milkeress hemiditone', Result Count: 19, Duration: 1.26s
[2022-11-27 00:00:00] ID: 4032, Role: api-user, Search Type: keyword, Tag: 'neotype', Result Count: 11, Duration: 1.48s
[2022-09-22 00:00:00] ID: 5685, Role: api-user, Search Type: keyword, Tag: 'halberdier', Result Count: 18, Duration: 0.67s
[2024-02-27 00:00:00] ID: 3637, Role: api-user, Search Type: hybrid, Tag: 'acclivitous gyneolatry proministry illy', Result Count: 19, Duration: 4.38s
[2022-06-17 00:00:00] ID: 2343, Role: admin, Search Type: keyword, Tag: 'dendrocoelous undeaf syncopic', Result Count: 16, Duration: 3.8s
[2024-08-24 00:00:00] ID: 8661, Role: admin, Search Type: hybrid, Tag: 'Nick', Result Count: 15, Duration: 2.68s
[2022-08-06 00:00:00] ID: 2842, Role: admin, Search Type: keyword, Tag: 'dodded', Result Count: 17, Duration: 2.95s
[2022-05-08 00:00:00] ID: 2419, Role: end-user, Search Type: keyword, Tag: 'unpillowed slipman', Result Count: 28, Duration: 2.89s
[2023-12-13 00:00:00] ID: 2375, Role: api-user, Search Type: keyword, Tag: 'helping pensile', Result Count: 1, Duration: 4.39s
[2024-01-02 00:00:00] ID: 6998, Role: api-user, Search Type: keyword, Tag: 'anemonal crepitaculum', Result Count: 25, Duration: 4.74s
[2024-05-18 00:00:00] ID: 8357, Role: admin, Search Type: hybrid, Tag: 'equanimousness drool pinkroot', Result Count: 13, Duration: 3.15s
[2024-03-29 00:00:00] ID: 4138, Role: admin, Search Type: keyword, Tag: 'multimodality', Result Count: 11, Duration: 2.87s
[2023-10-21 00:00:00] ID: 1267, Role: admin, Search Type: keyword, Tag: 'Langobardic burningly', Result Count: 26, Duration: 1.17s
[2023-02-04 00:00:00] ID: 5588, Role: db-user, Search Type: keyword, Tag: 'collineate', Result Count: 24, Duration: 2.02s
